timestamp,source_ip,destination_ip,destination_port,protocol,service,username,event_type,event_status,domain,command,bytes_sent,bytes_received,severity
2026-07-14T10:01:32,198.51.100.200,8.8.8.8,53,UDP,DNS,ws02,DNS_TUNNELING,ALLOWED,chunk1.abababababababababababababababababababababababababababababab.data-transfer.example,,180,400,CRITICAL
2026-07-14T10:01:34,198.51.100.200,8.8.8.8,53,UDP,DNS,ws02,DNS_TUNNELING,ALLOWED,chunk2.abababababababababababababababababababababababababababababab.data-transfer.example,,180,400,CRITICAL
2026-07-14T10:01:36,198.51.100.200,8.8.8.8,53,UDP,DNS,ws02,DNS_TUNNELING,ALLOWED,chunk3.abababababababababababababababababababababababababababababab.data-transfer.example,,180,400,CRITICAL
2026-07-14T10:01:38,198.51.100.200,8.8.8.8,53,UDP,DNS,ws02,DNS_TUNNELING,ALLOWED,chunk4.abababababababababababababababababababababababababababababab.data-transfer.example,,180,400,CRITICAL
2026-07-14T10:01:50,198.51.100.30,1.1.1.1,53,UDP,DNS,ws03,DNS_QUERY,SUCCESS,ec2.us-east-1.amazonaws.com,,100,250,LOW
2026-07-14T10:01:52,198.51.100.30,1.1.1.1,53,UDP,DNS,ws03,DNS_QUERY,SUCCESS,d111111abcdef8.cloudfront.net,,100,250,LOW
2026-07-14T10:01:54,198.51.100.30,1.1.1.1,53,UDP,DNS,ws03,DNS_QUERY,SUCCESS,api.github.com,,100,250,LOW
2026-07-14T10:01:56,198.51.100.30,1.1.1.1,53,UDP,DNS,ws03,DNS_QUERY,SUCCESS,login.microsoftonline.com,,100,250,LOW
2026-07-14T10:01:58,198.51.100.30,1.1.1.1,53,UDP,DNS,ws03,DNS_QUERY,SUCCESS,one.one.one.one,,100,250,LOW
2026-07-14T10:02:10,198.51.100.40,192.168.10.20,443,TCP,HTTPS,user1,NETWORK_CONNECTION,SUCCESS,,,5000,7000,LOW
2026-07-14T10:02:12,198.51.100.40,192.168.10.20,443,TCP,HTTPS,user1,NETWORK_CONNECTION,SUCCESS,,,5000,7000,LOW
2026-07-14T10:02:14,198.51.100.40,192.168.10.20,443,TCP,HTTPS,user1,NETWORK_CONNECTION,SUCCESS,,,5000,7000,LOW
2026-07-14T10:02:16,198.51.100.40,192.168.10.20,443,TCP,HTTPS,user1,NETWORK_CONNECTION,SUCCESS,,,5000,7000,LOW
2026-07-14T10:02:18,198.51.100.40,192.168.10.20,443,TCP,HTTPS,user1,NETWORK_CONNECTION,SUCCESS,,,5000,7000,LOW
